Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
54888,NRG Texas Power LLC,3470,W A Parish,TX,Fort Bend,8,Conventional Steam Coal,ST,,S,X,X,WAP_WAP_G8,WAP_WAP_G8,654.0,0.87,610,610,175,N, , ,OP,X,12.0,1982.0,12,2044,N,IPP Non-CHP,2.0,X,SUB,NG,,,,,NG,,,,N,N, ,OVER,,Y,,,Y,,, , , , , , , , ,,, , , ,, , ,N,,
54888,NRG Texas Power LLC,3470,W A Parish,TX,Fort Bend,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,WAP_WAP_GT_1,WAP_WAP_GT_1,16.3,0.85,13,13,3,N, , ,OP,X,7.0,1967.0,1,2045,N,IPP Non-CHP,2.0,X,NG,,,,,,NG,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17698,Southwestern Electric Power Co,3476,Knox Lee,TX,Gregg,5,Natural Gas Steam Turbine,ST,,S,X,X,,,351.0,0.9,342,348,75,N, , ,OP,X,4.0,1974.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y,N
17698,Southwestern Electric Power Co,3478,Wilkes,TX,Marion,1,Natural Gas Steam Turbine,ST,,S,X,X,,,180.0,0.85,174,174,30,N, , ,OP,X,5.0,1964.0, , ,N,Electric Utility,1.0,X,NG,DFO,RFO,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y,Y
17698,Southwestern Electric Power Co,3478,Wilkes,TX,Marion,2,Natural Gas Steam Turbine,ST,,S,X,X,,,351.0,0.9,355,365,40,N, , ,OP,X,5.0,1970.0, , ,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
17698,Southwestern Electric Power Co,3478,Wilkes,TX,Marion,3,Natural Gas Steam Turbine,ST,,S,X,X,,,351.0,0.9,354,362,40,N, , ,OP,X,12.0,1971.0, , ,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
17718,Southwestern Public Service Co,3482,Jones,TX,Lubbock,1,Natural Gas Steam Turbine,ST,,S,X,X,SPS.JONES1,SPS.JONES1,247.5,0.9,243,243,56,N, , ,OP,X,1.0,1971.0,12,2031,N,Electric Utility,1.0,X,NG,DFO,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y,Y
17718,Southwestern Public Service Co,3482,Jones,TX,Lubbock,2,Natural Gas Steam Turbine,ST,,S,X,X,SPS.JONES2,SPS.JONES2,247.5,0.9,243,243,56,N, , ,OP,X,1.0,1974.0,12,2034,N,Electric Utility,1.0,X,NG,DFO,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y,Y
17718,Southwestern Public Service Co,3482,Jones,TX,Lubbock,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,SPS.JONES3,SPS.JONES3,182.7,0.9,166,183,114,N, , ,OP,X,6.0,2011.0,12,2056,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
17718,Southwestern Public Service Co,3482,Jones,TX,Lubbock,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,SPS.JONES4,SPS.JONES4,182.7,0.9,168,183,116,N, , ,OP,X,5.0,2013.0,12,2058,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
17718,Southwestern Public Service Co,3484,Nichols,TX,Potter,1,Natural Gas Steam Turbine,ST,,S,X,X,SPS.NICHOLS1,SPS.NICHOLS1,113.6,0.85,107,107,25,N, , ,OP,X,1.0,1960.0,12,2022,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
17718,Southwestern Public Service Co,3484,Nichols,TX,Potter,2,Natural Gas Steam Turbine,ST,,S,X,X,SPS.NICHOLS2,SPS.NICHOLS2,113.6,0.85,106,106,18,N, , ,OP,X,1.0,1962.0,12,2023,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
17718,Southwestern Public Service Co,3484,Nichols,TX,Potter,3,Natural Gas Steam Turbine,ST,,S,X,X,SPS.NICHOLS3,SPS.NICHOLS3,247.5,0.9,244,244,25,N, , ,OP,X,1.0,1968.0,12,2030,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
17718,Southwestern Public Service Co,3485,Plant X,TX,Lamb,1,Natural Gas Steam Turbine,ST,,S,X,X,SPS.PLANTX1,SPS.PLANTX1,48.0,0.8,38,38,21,N, , ,OP,X,1.0,1952.0,12,2022,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17718,Southwestern Public Service Co,3485,Plant X,TX,Lamb,2,Natural Gas Steam Turbine,ST,,S,X,X,SPS.PLANTX2,SPS.PLANTX2,98.0,0.8,90,90,40,N, , ,OP,X,1.0,1953.0,9,2022,N,Electric Utility,1.0,X,NG,DFO,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y,Y
17718,Southwestern Public Service Co,3485,Plant X,TX,Lamb,3,Natural Gas Steam Turbine,ST,,S,X,X,SPS.PLANTX3,SPS.PLANTX3,98.0,0.8,93,93,35,N, , ,OP,X,1.0,1955.0,12,2024,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17718,Southwestern Public Service Co,3485,Plant X,TX,Lamb,4,Natural Gas Steam Turbine,ST,,S,X,X,SPS.PLANTX4,SPS.PLANTX4,190.4,0.85,190,190,55,N, , ,OP,X,1.0,1964.0,12,2027,N,Electric Utility,1.0,X,NG,DFO,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y,Y
55983,Luminant Generation Company LLC,3490,Graham,TX,Young,1,Natural Gas Steam Turbine,ST,,S,X,X,,,247.7,0.85,234,234,46,N, , ,OP,X,12.0,1960.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3490,Graham,TX,Young,2,Natural Gas Steam Turbine,ST,,S,X,X,,,387.0,0.9,390,390,26,N, , ,OP,X,6.0,1969.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6035,Exelon Power,3491,Handley,TX,Tarrant,3,Natural Gas Steam Turbine,ST,,S,X,X,HLSES_UNIT3,HLSES_UNIT3,404.8,0.8,395,395,50,N, , ,OP,X,7.0,1963.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,N
6035,Exelon Power,3491,Handley,TX,Tarrant,4,Natural Gas Steam Turbine,ST,,S,X,X,HLSES_UNIT4,HLSES_UNIT4,455.0,0.91,435,435,121,N, , ,OP,X,10.0,1976.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
6035,Exelon Power,3491,Handley,TX,Tarrant,5,Natural Gas Steam Turbine,ST,,S,X,X,HLSES_UNIT5,HLSES_UNIT5,455.0,0.91,435,435,121,N, , ,OP,X,10.0,1977.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
55983,Luminant Generation Company LLC,3492,Morgan Creek,TX,Mitchell,CT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,67,82,30,N, , ,OP,X,7.0,1988.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3492,Morgan Creek,TX,Mitchell,CT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,66,80,30,N, , ,OP,X,7.0,1988.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3492,Morgan Creek,TX,Mitchell,CT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,66,80,30,N, , ,OP,X,8.0,1988.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3492,Morgan Creek,TX,Mitchell,CT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,67,81,30,N, , ,OP,X,7.0,1988.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3492,Morgan Creek,TX,Mitchell,CT5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,68,80,30,N, , ,OP,X,7.0,1988.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3492,Morgan Creek,TX,Mitchell,CT6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,68,82,30,N, , ,OP,X,7.0,1988.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3494,Permian Basin,TX,Ward,CT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,64,79,41,N, , ,OP,X,5.0,1988.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3494,Permian Basin,TX,Ward,CT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,64,76,41,N, , ,OP,X,5.0,1988.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3494,Permian Basin,TX,Ward,CT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,64,78,41,N, , ,OP,X,5.0,1988.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3494,Permian Basin,TX,Ward,CT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,64,75,41,N, , ,OP,X,2.0,1990.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3494,Permian Basin,TX,Ward,CT5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.9,65,79,41,N, , ,OP,X,2.0,1990.0, , ,N,IPP Non-CHP,2.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,D1,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,7.0,1966.0, , ,N,IPP Non-CHP,2.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,D2,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,7.0,1966.0, , ,N,IPP Non-CHP,2.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,D3,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,7.0,1966.0, , ,N,IPP Non-CHP,2.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,D4,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,7.0,1966.0, , ,N,IPP Non-CHP,2.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,D5,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,7.0,1966.0, , ,N,IPP Non-CHP,2.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,ST1,Natural Gas Steam Turbine,ST,,S,X,X,,,176.8,0.8,167,167,20,N, , ,OP,X,6.0,1958.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,ST2,Natural Gas Steam Turbine,ST,,S,X,X,,,526.6,0.9,502,502,35,N, , ,OP,X,12.0,1965.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3507,Trinidad (TX),TX,Henderson,6,Natural Gas Steam Turbine,ST,,S,X,X,,,239.3,0.85,235,235,50,N, , ,OP,X,5.0,1965.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3507,Trinidad (TX),TX,Henderson,D1,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,8.0,1966.0, , ,N,IPP Non-CHP,2.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
55983,Luminant Generation Company LLC,3507,Trinidad (TX),TX,Henderson,D2,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,8.0,1966.0, , ,N,IPP Non-CHP,2.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
1015,Austin Energy,3548,Decker Creek,TX,Travis,2,Natural Gas Steam Turbine,ST,,S,X,X,,,405.0,0.9,404,448,50,N, , ,OP,X,1.0,1978.0, , ,N,Electric Utility,1.0,X,NG,,,,,,DFO,,,,,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
1015,Austin Energy,3548,Decker Creek,TX,Travis,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,51.5,0.9,52,60,49,N, , ,OP,X,9.0,1988.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
1015,Austin Energy,3548,Decker Creek,TX,Travis,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,51.5,0.9,52,60,49,N, , ,OP,X,9.0,1988.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
1015,Austin Energy,3548,Decker Creek,TX,Travis,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,51.5,0.9,52,60,49,N, , ,OP,X,9.0,1988.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
1015,Austin Energy,3548,Decker Creek,TX,Travis,GT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,51.5,0.9,52,60,49,N, , ,OP,X,9.0,1988.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,10,Natural Gas Fired Combustion Turbine,GT,,S,X,X,SILASRAY_SILAS_10,SILASRAY_SILAS_10,61.0,0.85,45,48,15,N, , ,OP,X,12.0,2004.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,6,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,SILASRAY_SILAS_CC1_2,SILASRAY_SILAS_CC1_2,25.0,0.85,20,20,15,N, , ,OP,X,5.0,1959.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,9,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,SILASRAY_SILAS_CC1_1,SILASRAY_SILAS_CC1_1,50.0,0.85,42,52,32,N, , ,OP,X,6.0,1996.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,DG-3a,Petroleum Liquids,IC,,S,X,X,,,1.3,0.8,1,1,1,N, , ,SB,Y,11.0,2001.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,DG-3b,Petroleum Liquids,IC,,S,X,X,,,1.3,0.8,1,1,1,N, , ,SB,Y,11.0,2001.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,DG-4,Petroleum Liquids,IC,,S,X,X,,,1.3,0.8,1,1,1,N, , ,SB,Y,11.0,2001.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,DG-6a,Petroleum Liquids,IC,,S,X,X,,,1.3,0.8,1,1,1,N, , ,SB,N,11.0,2001.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,DG-6b,Petroleum Liquids,IC,,S,X,X,,,1.3,0.8,1,1,1,N, , ,SB,N,11.0,2001.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2442,City of Bryan - (TX),3561,Bryan (TX),TX,Brazos,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ATK ATKG,,22.0,0.9,21,21,5,N, , ,OP,X,5.0,1975.0, , ,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
6958,City of Garland - (TX),3576,Ray Olinger,TX,Collin,1,Natural Gas Steam Turbine,ST,,S,X,X,,,75.0,0.85,75,75,10,N, , ,OP,X,7.0,1967.0, , ,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
6958,City of Garland - (TX),3576,Ray Olinger,TX,Collin,2,Natural Gas Steam Turbine,ST,,S,X,X,,,113.4,0.85,107,107,20,N, , ,OP,X,1.0,1971.0, , ,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
6958,City of Garland - (TX),3576,Ray Olinger,TX,Collin,3,Natural Gas Steam Turbine,ST,,S,X,X,,,156.6,0.9,138,138,25,N, , ,OP,X,6.0,1976.0, , ,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,,, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
6958,City of Garland - (TX),3576,Ray Olinger,TX,Collin,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,82.7,0.85,75,81,55,N, , ,OP,X,7.0,2001.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7751,Guadalupe Blanco River Authority,3581,Abbott TP 3,TX,Guadalupe,1,Conventional Hydroelectric,HY,,S,X,X,,,1.4,0.8,1.4,1.4,1.1,N, , ,OP,X,1.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
7751,Guadalupe Blanco River Authority,3581,Abbott TP 3,TX,Guadalupe,2,Conventional Hydroelectric,HY,,S,X,X,,,1.4,0.8,1.4,1.4,1.1,N, , ,OP,X,1.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
7751,Guadalupe Blanco River Authority,3582,Dunlap TP 1,TX,Guadalupe,1,Conventional Hydroelectric,HY,,S,X,X,,,1.8,0.8,1.8,1.8,1.7,N, , ,OS,X,1.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
7751,Guadalupe Blanco River Authority,3582,Dunlap TP 1,TX,Guadalupe,2,Conventional Hydroelectric,HY,,S,X,X,,,1.8,0.8,1.8,1.8,1.7,N, , ,OS,X,1.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
7751,Guadalupe Blanco River Authority,3583,H 4,TX,Gonzales,1,Conventional Hydroelectric,HY,,S,X,X,,,2.4,0.8,2.4,2.4,0.5,N, , ,OP,X,1.0,1931.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
7751,Guadalupe Blanco River Authority,3584,H 5,TX,Gonzales,1,Conventional Hydroelectric,HY,,S,X,X,,,2.4,0.8,2.4,2.4,0.5,N, , ,OS,X,1.0,1931.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
7751,Guadalupe Blanco River Authority,3585,Nolte,TX,Guadalupe,1,Conventional Hydroelectric,HY,,S,X,X,,,1.2,0.8,1.2,1.2,0.6,N, , ,OP,X,1.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
7751,Guadalupe Blanco River Authority,3585,Nolte,TX,Guadalupe,2,Conventional Hydroelectric,HY,,S,X,X,,,1.2,0.8,1.2,1.2,0.6,N, , ,OP,X,1.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
7751,Guadalupe Blanco River Authority,3586,TP 4,TX,Guadalupe,1,Conventional Hydroelectric,HY,,S,X,X,,,2.4,0.8,2.4,2.4,0.5,N, , ,OP,X,1.0,1932.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3594,Austin,TX,Travis,1,Conventional Hydroelectric,HY,,S,X,X,,,9.0,1,8.2,8.2,7,N, , ,OP,X,4.0,1940.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3594,Austin,TX,Travis,2,Conventional Hydroelectric,HY,,S,X,X,,,9.0,1,8.8,8.8,7,N, , ,OP,X,4.0,1940.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3595,Buchanan Dam (TX),TX,Llano,1,Conventional Hydroelectric,HY,,S,X,X,,,18.3,1,18.3,18.3,11,N, , ,OP,X,1.0,1938.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3595,Buchanan Dam (TX),TX,Llano,2,Conventional Hydroelectric,HY,,S,X,X,,,18.3,1,18.3,18.3,11,N, , ,OP,X,1.0,1938.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3595,Buchanan Dam (TX),TX,Llano,3,Conventional Hydroelectric,HY,,S,X,X,,,18.3,1,18.3,18.3,11,N, , ,OP,X,5.0,1950.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
